v,mu,sd,comat,,,,,,,,,,,,
5.765270993830734,85.41833766016074,117.98901195870698,13921.4069429919,6877.76414200438,26257.3480852115,6711.771365916074,4056.393696198107,27861.167526174897,7273.606970823974,13210.294358044843,47719.604919456055,14530.587168328011,2804.6776012229693,24202.557472394674,19779.631576645355
5.788428305047036,13.886956850578128,59.022557870507065,6877.764142004381,3483.6623375773565,13460.040585036906,3370.5189013147683,2050.1580292288377,13764.406923845521,3653.1114965367583,6653.257590089922,24102.26391862086,7317.711928910531,1404.381735310782,12149.17035097607,9797.630150986482
9.927455570915763,68.14898460657513,230.9153999706162,26257.348085211495,13460.040585036906,53321.921943589645,13010.12746207799,7886.544481094595,52040.680008028,14084.010183963046,25491.710245097405,93242.05935585526,28099.91682191055,5396.342923955999,47508.31125942792,37694.2017838468
9.522488654026468,54.357658685784884,58.05050855788551,6711.771365916073,3370.518901314768,13010.12746207799,3369.8615438291386,1992.3338631971944,13667.983669595953,3522.574394551664,6466.204495769404,23756.52034332582,7162.711847292161,1371.7910141763966,11955.67406479263,9582.090100523352
5.930391313335205,8.747671682777886,35.683316888193104,4056.393696198107,2050.158029228837,7886.5444810945955,1992.3338631971947,1273.2991041432074,8258.850025135154,2184.06754033454,3968.8347934832054,14380.061252371883,4348.47413527497,859.61931485869,7114.25693571212,5655.901905083804
6.338547572065808,54.255885469098885,242.53815214735107,27861.16752617489,13764.406923845518,52040.680008028,13667.983669595955,8258.850025135154,58824.7552470516,14426.0816386195,26875.25454183804,98285.50561228504,29349.895293435726,5790.422316855181,48600.41232821724,39710.06507127051
6.670255787441896,15.697150313551392,62.592276109182365,7273.606970823974,3653.1114965367583,14084.010183963046,3522.574394551664,2184.06754033454,14426.0816386195,3917.793028528121,7002.801673884936,25314.976041813778,7602.277557619907,1482.4121214449392,12722.494803070154,10295.496244585613
8.222959354662622,44.15030480174871,114.24272401471106,13210.294358044841,6653.257590089923,25491.710245097413,6466.204495769405,3968.834793483205,26875.254541838043,7002.801673884936,13051.399990301443,46239.961808356915,14010.978354646675,2759.102804007437,23272.67326336253,18757.94163575368
6.257036203789532,98.58741392851098,414.1067014551621,47719.604919456055,24102.263918620858,93242.05935585526,23756.520343325825,14380.061252371883,98285.50561228504,25314.976041813774,46239.9618083569,171484.3601900748,50741.13507508881,9917.85057525282,84591.81672769308,68196.9920504082
8.176031936939747,46.345457365430136,125.56309910241347,14530.587168328011,7317.711928910531,28099.916821910556,7162.711847292161,4348.474135274969,29349.895293435733,7602.277557619907,14010.978354646673,50741.13507508881,15766.091856202505,3006.038015570395,25641.56982310127,20591.014261787812
7.898988894206647,12.205721081136739,24.648884513455933,2804.677601222969,1404.381735310782,5396.342923955998,1371.7910141763966,859.6193148586899,5790.42231685518,1482.412121444939,2759.1028040074366,9917.850575252818,3006.0380155703947,607.5675077576875,4967.472048674877,3973.268790075183
8.09405611421477,82.4024870140876,210.80083717693273,24202.55747239467,12149.170350976068,47508.31125942793,11955.674064792634,7114.25693571212,48600.41232821724,12722.494803070154,23272.673263362525,84591.81672769309,25641.569823101265,4967.472048674877,44436.99295449571,35057.35896662891
6.83886062988414,59.182619934916794,169.1356935279245,19779.63157664535,9797.630150986482,37694.2017838468,9582.090100523352,5655.901905083804,39710.06507127051,10295.496244585613,18757.941635753676,68196.9920504082,20591.01426178781,3973.2687900751835,35057.35896662891,28606.882825171997
