v,mu,sd,comat,,,,,,,,,,,,
9.620175577872127,26.789303299726424,123.57019724231378,15269.593646504338,6632.773492751915,20386.78336844919,38870.24614900839,9730.58167790578,41017.36098837074,3403.0672172788054,26409.653719495287,18223.684590296587,18376.801755717188,38437.51227130648,26866.70007823403,46703.0766737232
5.78935290267396,30.70392136977769,53.970182000227574,6632.773492751915,2912.7805451376894,8923.295537122172,16947.018534356717,4237.541271359878,17917.802310420095,1483.9500057311204,11528.290308245767,7964.898371577505,8004.365067687469,16768.87077486728,11715.0923868623,20391.341708767362
9.334575384078986,63.148151938751866,166.17591208477984,20386.783368449185,8923.295537122172,27614.433757208477,52133.44492513983,13076.751254872224,54907.90857244284,4584.024272509959,35574.50108142926,24433.19760172083,24662.264963908925,51499.68824782201,35900.954985052755,62619.70294800836
5.420784704307291,65.89991432346588,316.05457301884854,38870.24614900839,16947.018534356717,52133.44492513983,99890.49312612669,24855.463491211834,104877.38238927878,8708.021254904252,67499.36126329926,46570.73037438764,46876.373620276994,98320.55916809151,68518.54282465621,118918.90752221998
7.867868419688138,28.162907774602182,79.11868315594296,9730.58167790578,4237.541271359877,13076.751254872222,24855.463491211834,6259.76602433049,26183.14790970551,2178.2174944748363,16892.7757197905,11604.026055248589,11791.53672364158,24592.097987824767,17160.926386604424,29864.28368594897
6.409698834314564,72.70931604935912,333.09567333277755,41017.36098837073,17917.802310420095,54907.908572442844,104877.38238927878,26183.147909705513,110952.72759301645,9167.69697263756,71178.97386490028,49109.42573841489,49451.747202648556,103697.91927225297,72239.14501084079,125519.34401010271
6.281402789050027,11.428691385553321,27.67378970543918,3403.067217278805,1483.9500057311204,4584.024272509958,8708.021254904252,2178.217494474836,9167.696972637557,765.8386366608714,5915.576620171361,4071.452919027066,4107.777261836007,8588.606790387152,5985.731912865222,10401.6718460998
7.819902059791568,77.25429091007332,214.79989598621137,26409.653719495283,11528.290308245767,35574.50108142926,67499.36126329924,16892.7757197905,71178.97386490028,5915.576620171362,46138.99531568722,31631.01657380351,31894.163839003606,66628.58745140431,46371.60626132702,81130.42383760403
6.099116759093381,79.19573238531616,147.94965748143963,18223.684590296583,7964.898371577505,24433.19760172083,46570.73037438765,11604.026055248589,49109.4257384149,4071.4529190270664,31631.016573803507,21889.10114887531,21922.257888005013,46023.40085189361,32116.25120496149,55952.1399018674
8.243103997913007,40.329518851796074,149.17904543968908,18376.801755717184,8004.365067687468,24662.264963908925,46876.373620276994,11791.53672364158,49451.74720264855,4107.777261836007,31894.16383900361,21922.257888005013,22254.387598296817,46394.070004135,32397.890626172906,56439.44346593658
8.138761212048413,63.095371285142726,312.4435606202337,38437.51227130647,16768.87077486728,51499.68824782201,98320.5591680915,24592.097987824767,103697.91927225298,8588.606790387154,66628.58745140432,46023.40085189361,46394.070004135,97620.97857304964,67967.43970631188,118059.47794007626
7.054872051806511,51.43847783984292,218.20607739592953,26866.70007823403,11715.0923868623,35900.95498505276,68518.54282465621,17160.926386604424,72239.1450108408,5985.7319128652225,46371.606261327026,32116.25120496149,32397.890626172906,67967.43970631188,47613.89221251839,82457.28444856116
7.012716789326726,89.80635264034632,379.95733036003594,46703.0766737232,20391.341708767362,62619.70294800837,118918.90752222,29864.283685948973,125519.34401010268,10401.671846099802,81130.42383760402,55952.139901867406,56439.44346593658,118059.47794007626,82457.28444856116,144367.5728943255
