v,mu,sd,comat,,,,,,,,,,,,,
6.005017980589869,52.28180270096512,119.41034370360234,14258.830183412441,28269.81218495738,9791.329532277357,5544.0106144163,31711.05253538902,21381.08743325322,18211.511865108358,6908.962674262086,19174.027700375344,13466.424320550666,15648.30785064485,3492.3561874409816,2453.9173171444727,6155.962950547138
6.64510233246091,75.27907989541627,241.5525251012129,28269.812184957376,58347.62238277209,19974.66862176361,11123.834798907143,64256.51196588809,43901.79835644256,36838.315784359176,14103.645364802836,39624.146537222536,27540.90510480962,31824.570049635742,7091.728076266588,5006.933884193569,12601.79043621813
6.48249844350536,81.59789428491996,84.21125772386463,9791.329532277356,19974.66862176361,7091.535927435151,3886.8168776604657,22098.328688232035,15223.047800433418,12975.02207402906,4881.851135933974,13910.933812986372,9538.499817638343,11246.593988499653,2526.6675622597704,1728.5631408261463,4393.228327087039
5.466668342403839,20.60778817685456,47.62007098082437,5544.0106144163,11123.83479890714,3886.8168776604653,2267.6711602187515,12828.490628802523,8451.326819070962,7159.154734024412,2723.7459671782863,7555.299278570841,5292.617300152221,6246.191896022976,1383.9933040331737,969.9355412852543,2438.665788325976
6.665394062488417,70.57969590739437,274.0111816818542,31711.052535389023,64256.51196588809,22098.32868823204,12828.490628802527,75082.12768668613,48491.02727341477,40575.75586619476,15571.934998726085,42706.176640679805,30138.15139276279,35850.15424057229,7920.362968667006,5576.602368049812,13805.858946710834
8.626113703059772,48.13884146835199,185.06367590761226,21381.087433253222,43901.79835644257,15223.04780043342,8451.326819070964,48491.027273414766,34248.564140437746,28246.203032160887,10500.05199851967,30447.62940543292,20911.359348813145,24204.739008807315,5435.868109571954,3787.195497553861,9502.835480768203
8.261813719600934,48.91600680685504,155.8186321327472,18211.51186510836,36838.31578435917,12975.02207402906,7159.154734024413,40575.75586619476,28246.203032160884,24279.4461197204,9008.972353164201,25797.693264647474,17811.391544566814,20749.26353309041,4629.150728420983,3184.1726473510384,8087.693749232913
7.524250475684351,34.327627450699914,59.439305349547155,6908.962674262086,14103.645364802836,4881.851135933974,2723.7459671782863,15571.934998726083,10500.051998519668,9008.972353164201,3533.031020436705,9632.06218600548,6604.70521357194,7811.724512208671,1739.5179631288695,1231.4267608505243,3141.7036266819896
9.73665342802364,97.38531869861856,168.7880310827573,19174.027700375344,39624.14653722253,13910.93381298637,7555.299278570841,42706.176640679805,30447.629405432912,25797.693264647474,9632.06218600548,28489.39943679384,19086.824773602566,21894.717091220176,4950.289921593169,3493.6922228000794,8761.402054718872
8.137007891930436,53.60427485792086,116.13633490037054,13466.424320550663,27540.90510480962,9538.499817638341,5292.617300152221,30138.151392762782,20911.35934881314,17811.391544566814,6604.70521357194,19086.824773602566,13487.648284091021,15167.254434453725,3388.8424491034884,2384.113220955917,5925.602409371236
9.961431704335194,64.91366315717462,135.48956758258535,15648.30785064485,31824.57004963575,11246.593988499655,6246.191896022976,35850.15424057229,24204.73900880732,20749.26353309041,7811.7245122086715,21894.71709122018,15167.254434453727,18357.422923715963,4027.8003024823483,2743.16376792178,7046.109198136897
5.380606221411542,21.560527169099668,30.106018796216162,3492.3561874409816,7091.728076266587,2526.667562259771,1383.993304033174,7920.362968667006,5435.868109571955,4629.150728420983,1739.5179631288697,4950.28992159317,3388.842449103489,4027.8003024823493,906.372367758121,621.5826073652128,1567.193935489532
6.71304263550128,10.763595112280907,21.40322669245115,2453.917317144473,5006.933884193569,1728.5631408261465,969.9355412852545,5576.602368049812,3787.1954975538606,3184.1726473510384,1231.4267608505243,3493.69222280008,2384.1132209559173,2743.16376792178,621.5826073652128,458.0981128484534,1113.6497711054308
6.534677570220829,47.65908001892256,53.39629496038544,6155.962950547138,12601.79043621813,4393.228327087038,2438.6657883259763,13805.858946710834,9502.835480768203,8087.693749232913,3141.7036266819896,8761.402054718872,5925.602409371236,7046.109198136898,1567.1939354895317,1113.649771105431,2851.164315496483
